OID,DQCMAINTRANSOID,SLIPNO,DISKNO,FACODE,OPERATIONOID,OPERATIONNAME,PDITEMOID,PDITEMNAME,SPITEMOID,SPITEMNAME,STDPARAMREPORTOID,STDPARAMREPORTNAME,QCCHECKSHEETOID,DQCCHECKSHEETVERSIONOID,QCCHECKSHEETNAME,DISPLAYTYPE,QCSTDPARAMOID,QCSTDPARAMNAME,HEADERNAME,HEADERVALUE,PARAMNAME,PARAMVALUE,PARAMRANK,PROFILEVALUE,CORRELATIONVALUE,PARAMJUDGE,DISKJUDGE,JUDGMENT,PDDATE,QCDATE,QCMACHINENO,QCROUND,PDSHIFT,PDTIME,QCSHIFT,PDPROCESS,QCPROCESS,SPINDLENO,NGTYPE,UPDATEBY,LASTUPDATE,PDMACHINENO,CONTROLLOTNO,QCTERMINAL,QCIP_ADDRESS,MATERIALLOTNO,MAXPOLISHROUND,STARTTIME,ENDTIME,LOADTIME,UNLOADTIME,INPUTQTY,OUTPUTQTY,NGQTY,PDTERMINAL,PDIP_ADDRESS,PDLASTUPDATE,PDUPDATEBY,ISMAXQCROUND,QCWORKEROID,STDPARAMNICKNAME,NGTYPENAME,BOXORDER,MCEVENTLIST,MCCONSUMPTIONLIST,SPDISK1,SPDISK2,SPDISK3,WORKERSHIFT,POLISHTIME,POLISHTIME_ACCU,PDMARKNAME,PARAMETERSPEC_OID,CUL,SUL,UL,ARUL,ARLL,LL,SLL,CLL,TARGET,CALFUNCTION,ALARM_JUDGE,BRUSHINFO,POLISHRATE,VALUEVIEW,CALCULATEBUDO,RANKIDSIZE,ISRECHECK,ISREPLACECHECK,STOCKREMOVAL,QCMEASUREDTIME,MCLINE,CUS_CORRELATION_VALUE,SHIPLOT,SHIPDATE,QCSTOCKTIME,MC_2P,MCLINE_2P,MCEVENTLIST_2P,MCCONSUMPTIONLIST_2P,PDPROCESS_2P,GROUPITEMOID,GROUPITEMNAME,DATE2P,SHIFT2P,DS_1P_THKDIFF,MVARLL,MVARUL,STDPARAMTYPEOID,STDPARAMTYPENAME,PARAMTYPEVALUE,GENERALREPORTOID,GENERALREPORTNAME,CUSTOMERCORRELATION,NGUSL,NGLSL,NGUCL,NGLCL,BATCHNO,BATCHQTY,BATCHTYPE,BATCHSEQ,MAINSLIPNO
38D46BDE1AF00308E063AC19062A0DA6,38D4D010FF190370E063AC19062AAFE1,561S960968,2,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B06FC6AEBE5E0156E053AC190628FFFA,PP Polishing Time,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,f00bacbc-887a-43fe-bfd5-ee6e99db704e,PP POLISHING TIME,,,PP POLISHING TIME,25.3,,,25.3,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#319,1,DAY,736,DAY,1,1,,,HY20180919,2025-07-01 08:12:15,1PL-3406,FUSO,VII-LSTN-19,172.19.21.139,H30006E1562301-1-1,1,736,805,736,805,48,48,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20180919,PP P_Time,,6,,PAD LIFE(H)=17|PAD LIFE(M)=24|PAD LIFE(BATCH)=3164|STOP TIME=0020|CR TIME=0005|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=GZ141B|SLURRY TYPE=AR35KTE|SLURRY LIFE=8|FILTER LIFE=162|BRUSH TYPE=2|BRUSH LIFE=17090|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=26|DRESSER LIFE=18460|DRESSER TIME=600|CARRIER IN(B)=135|CARRIER OUT(B)=1962|CARRIER IN SET=E469990AB|CARRIER OUT SET=S451326OA|ETCHING LIFE=44|SLURRY FLOW RATE=2.01|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMPERATURE=23.6|RO TEMP DRESSING=23.2|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.45|SUN GEAR LIFE=644|INNER GEAR LIFE=644|INVERT SUN GEAR LIFE=192|INVERT INNER GEAR LIFE=192|IP TOOL=6.5.12.3|TOTAL STOP TIME=4.93,,,,C,25.3,25.3,,dfb9efd5-6c11-466d-865c-b0d500b89a1c,,,,40.0,14.0,,,,,,0.0,,1.11,25.3,1,,,,,2025-07-01 08:10:22,04,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1AF20308E063AC19062A0DA6,38D4D010FF190370E063AC19062AAFE1,561S960968,2,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B97541C9E8CF0278E053AC190628209E,PP ThicknessDiff Disk,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,8e91456f-663b-4577-8791-6f59f9c64229,PP THICKNESSDIFF DISK,,,PP THICKNESSDIFF DISK,0.00002,,,0.00002,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#319,1,DAY,736,DAY,1,1,,,HY20180919,2025-07-01 08:12:15,1PL-3406,FUSO,VII-LSTN-19,172.19.21.139,H30006E1562301-1-1,1,736,805,736,805,48,48,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20180919,PP TN Diff Disk,,12,,PAD LIFE(H)=17|PAD LIFE(M)=24|PAD LIFE(BATCH)=3164|STOP TIME=0020|CR TIME=0005|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=GZ141B|SLURRY TYPE=AR35KTE|SLURRY LIFE=8|FILTER LIFE=162|BRUSH TYPE=2|BRUSH LIFE=17090|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=26|DRESSER LIFE=18460|DRESSER TIME=600|CARRIER IN(B)=135|CARRIER OUT(B)=1962|CARRIER IN SET=E469990AB|CARRIER OUT SET=S451326OA|ETCHING LIFE=44|SLURRY FLOW RATE=2.01|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMPERATURE=23.6|RO TEMP DRESSING=23.2|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.45|SUN GEAR LIFE=644|INNER GEAR LIFE=644|INVERT SUN GEAR LIFE=192|INVERT INNER GEAR LIFE=192|IP TOOL=6.5.12.3|TOTAL STOP TIME=4.93,,,,C,25.3,25.3,,,,,,,,,,,,,,,1.11,0.00002,1,,,,,2025-07-01 08:10:22,04,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,,,,,,,,,,,,,0,,0,
38D46BDE1AF40308E063AC19062A0DA6,38D4D010FF190370E063AC19062AAFE1,561S960968,2,1,500,PP,,,e8c3d9ef-095e-4323-89cf-4ea6ef3debe4,GO597B-D,B06FC6AEBE630156E053AC190628FFFA,PP Thickness,B06FC653145C01F4E053AC190628ACED,B97541409F0801F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,82EF3CD56E144DED975478570BBEAC78,PP THICKNESS AFTER,,,PP THICKNESS AFTER,0.4982,,,0.4982,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#319,1,DAY,736,DAY,1,1,,,HY20180919,2025-07-01 08:12:15,1PL-3406,FUSO,VII-LSTN-19,172.19.21.139,H30006E1562301-1-1,1,736,805,736,805,48,48,0,,,2025-07-01 08:12:02,SYSTEM,1,HY20180919,PP TH_AF,,2,,PAD LIFE(H)=17|PAD LIFE(M)=24|PAD LIFE(BATCH)=3164|STOP TIME=0020|CR TIME=0005|PAD LOT=P510085|PAD TYPE=NP359|SLURRY LOT=GZ141B|SLURRY TYPE=AR35KTE|SLURRY LIFE=8|FILTER LIFE=162|BRUSH TYPE=2|BRUSH LIFE=17090|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=26|DRESSER LIFE=18460|DRESSER TIME=600|CARRIER IN(B)=135|CARRIER OUT(B)=1962|CARRIER IN SET=E469990AB|CARRIER OUT SET=S451326OA|ETCHING LIFE=44|SLURRY FLOW RATE=2.01|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMPERATURE=23.6|RO TEMP DRESSING=23.2|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.45|SUN GEAR LIFE=644|INNER GEAR LIFE=644|INVERT SUN GEAR LIFE=192|INVERT INNER GEAR LIFE=192|IP TOOL=6.5.12.3|TOTAL STOP TIME=4.93,,,,C,25.3,25.3,,b378a718-9191-4300-a197-b1300098acf8,,,0.509,0.508,0.494,0.493,,,0.501,,0.0,,1.11,0.4982,1,,,,,2025-07-01 08:10:22,04,,,,000,,,,,,73576a50-9f4d-4aa9-b2b3-aa296c4ba215,HPG1-GO597B,,,,,0.01,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE19BB0308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,1,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,913B72045890026CE053AC1906284579,PP Thickness Diff,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,BAD8890A2144478DAC98524A0284C354,PP TN DIFF,,,PP TN DIFF,0.0007,,,0.0007,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP TN Diff,,5,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,12FB190CE64D03B2E063AC19062AFDFB,,,0.0045,0.002,0.0001,,,,0.001,,0.0,,0.97,0.0007,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE19BD0308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,1,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,B9752FCB74410292E053AC190628EDFE,PP Thickness Max Disk,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,b3ae6e6b-b982-4be4-835e-f66706f90269,PP THICKNESS MAX DISK,,,PP THICKNESS MAX DISK,0.50009,,,0.50009,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP TN Max Disk,,10,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,,,,,,,,,,,,,,0.97,0.50009,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE19BF0308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,1,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,B9754015AC160278E053AC190628209E,PP ThicknessDiff Disk,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,8e91456f-663b-4577-8791-6f59f9c64229,PP THICKNESSDIFF DISK,,,PP THICKNESSDIFF DISK,0.00014,,,0.00014,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP TN Diff Disk,,12,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,,,,,,,,,,,,,,0.97,0.00014,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
38D46BDE19C10308E063AC19062A0DA6,38D4D010FE7E0370E063AC19062AAFE1,561S618611,1,1,500,PP,,,9a7e2d21-93c4-4545-af4f-3466167e5e99,GG597B-LB,8C3FD2143E2002DCE053AC1906289E10,PP Thickness,8C3FDAA7169D0232E053AC190628C856,B9752F44BF21019AE053AC190628BC10,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,82EF3CD56E144DED975478570BBEAC78,PP THICKNESS AFTER,,,PP THICKNESS AFTER,0.5001,,,0.5001,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#328,1,DAY,743,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3113,FUSO,VII-LSTN-28,172.19.21.187,F24DTP-185-3-1,1,743,807,743,807,50,50,0,,,2025-07-01 08:11:21,SYSTEM,1,HY20171152,PP TH_AF,,2,KIZU PAD|BEFORE CHANGE SLURRY|CLEAN MC,PAD LIFE(H)=25|PAD LIFE(M)=58|PAD LIFE(BATCH)=32390|STOP TIME=0026|CR TIME=0010|PAD LOT=P510086|PAD TYPE=NP359|SLURRY LOT=GY011A|SLURRY TYPE=AR35KTE|SLURRY LIFE=10|FILTER LIFE=391|BRUSH TYPE=2|BRUSH LIFE=2299|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=33|DRESSER LIFE=16925|DRESSER TIME=500|CARRIER IN(B)=575|CARRIER OUT(B)=1298|CARRIER IN SET=E43507X|CARRIER OUT SET=S45729X|ETCHING LIFE=90|SLURRY FLOW RATE=1.99|WEIGHT=700|PUMP=49.15|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.5|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-1.051|SUN GEAR LIFE=5|INNER GEAR LIFE=3|INVERT SUN GEAR LIFE=310|INVERT INNER GEAR LIFE=330|IP TOOL=3.10.2.5|TOTAL STOP TIME=4.33,,,,C,22.67,22.67,,32B94D1470FE02E8E063AC19062AF14F,1.0,,0.509,0.508,0.494,0.493,,,0.501,,0.0,,0.97,0.5001,1,,,,,2025-07-01 08:11:21,01,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,0.01,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1A5A0308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,913B72334F6E026CE053AC1906284579,PP Polishing Rate,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,1abbd583-5e83-48cd-9e49-dd2ffaccb998,PP POLISHING RATE,,,PP POLISHING RATE,0.86,,,0.86,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP P_Rate,,7,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,372F890AA85D02B6E063AC19062A4A8F,,,,1.6,0.75,0.6,,,,,0.0,,0.86,0.86,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1A5C0308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,B473FBD2708601E8E053AC1906284564,PP Stock Removal min,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,21f92915-05de-468a-b258-74810796920c,PP STOCK REMOVAL MIN,,,PP STOCK REMOVAL MIN,0.02,,,0.02,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP THSR min,,9,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,C5A5260FBB4D013AE053AC190628EDCA,,,,,,,,,,,0.0,,0.86,0.02,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1A5E0308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,913B72334F6F026CE053AC1906284579,PP Polishing Time,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,f00bacbc-887a-43fe-bfd5-ee6e99db704e,PP POLISHING TIME,,,PP POLISHING TIME,23.27,,,23.27,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP P_Time,,6,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,AD9C9219ACCC01BEE053AC190628B414,,,,35.0,14.0,,,,,,0.0,,0.86,23.27,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,0.0,,0.0,0.0,,0,,0,
38D46BDE1A600308E063AC19062A0DA6,38D4D010FEDF0370E063AC19062AAFE1,561S945997,1,1,500,PP,,,9e3af8f4-9963-4918-998b-25560a816ddf,GG597B-LG,B473FCA5A4540110E053AC190628505D,PP New flow sorting thickness,913B723B81810266E053AC190628790E,B9753FDB012A01F2E053AC190628FF7C,PP THICKNESS DATA SHEET,NUMERICTEXTBOX,e4f353df-b08a-4a2b-b496-0862cbdc1527,PP NEW FLOW SORTING THICKNESS,,,PP NEW FLOW SORTING THICKNESS,SKIP,,,SKIP,OK,OK,OK,20250701,20250701,LAZER THICKNESS LKG#317,1,DAY,740,DAY,1,1,,,HY20171152,2025-07-01 08:12:15,1PL-3B19,FUSO,VII-USTN-04,172.19.21.66,F24EWX-164M-5-1,1,740,805,740,805,50,50,0,,,2025-07-01 08:11:51,SYSTEM,1,HY20171152,PP New flow sorting TN,,8,,PAD LIFE(H)=27|PAD LIFE(M)=08|PAD LIFE(BATCH)=2104|STOP TIME=0019|CR TIME=0002|PAD LOT=P510091|PAD TYPE=NP359|SLURRY LOT=GY134B|SLURRY TYPE=AR35KTE|SLURRY LIFE=11|FILTER LIFE=114|BRUSH TYPE=B|BRUSH LIFE=19120|BRUSH TIME=700|DRESSER TYPE=PL|DRESSER SET=66|DRESSER LIFE=14149|DRESSER TIME=500|CARRIER IN(B)=71|CARRIER OUT(B)=1203|CARRIER IN SET=E44000GD|CARRIER OUT SET=S451264GD|ETCHING LIFE=71|SLURRY FLOW RATE=2|WEIGHT=700|POLISHING PROGRAM=1|SPEED UPPER=19|SPEED SUN=21843|SPEED INTER=7020|RO TEMP DRESSING=23.7|DRESSING PRO=16|WEIGHT DRESSING=80|LINEAR SCALE=-0.507|SUN GEAR LIFE=54|INNER GEAR LIFE=54|IP TOOL=14.5.2.1|TOTAL STOP TIME=5.3,,,,C,23.27,23.27,,,,,,,,,,,,,,,0.86,SKIP,1,,,,,2025-07-01 08:09:03,11,,,,000,,,,,,b1a1e6e3-16b4-43d0-871c-61abd1c6cd6b,H10-GG597B,,,0.0000,,,,,,,,,,,,,,0,,0,
